epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.5834,1.0205,1.00708,1.09058,0.35175,0.24159,0.22096,0.13694,1.57713,2.56376,1.47466,0.00331768,0.00331768,0.00331768
2,109.252,0.85544,0.83305,0.99547,0.2988,0.2113,0.19293,0.12005,1.64453,2.81991,1.49073,0.00663785,0.00663785,0.00663785
3,160.05,0.80259,0.80694,0.96515,0.33679,0.17253,0.15348,0.09244,1.76391,3.15499,1.56123,0.00994481,0.00994481,0.00994481
4,210.496,0.78069,0.86482,0.95814,0.26072,0.14773,0.126,0.07343,1.84659,3.42284,1.60526,0.0099406,0.0099406,0.0099406
