epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.6525,1.57392,4.12604,1.40904,0.5401,0.08835,0.06356,0.04277,1.46597,2.87226,1.39224,0.0670579,0.000332749,0.000332749
2,155.367,1.40262,2.66619,1.30238,0.58153,0.13979,0.11573,0.07473,1.49445,2.41939,1.39688,0.0340566,0.000664763,0.000664763
3,228.005,1.24794,2.24186,1.21155,0.51601,0.17241,0.14671,0.09341,1.51021,2.29626,1.37653,0.00105394,0.000995458,0.000995458
4,300.547,1.1639,1.9645,1.15753,0.46973,0.20043,0.16853,0.10732,1.49124,2.18084,1.36839,0.00099406,0.00099406,0.00099406
5,373.218,1.09071,1.75086,1.11701,0.47123,0.2149,0.19496,0.12338,1.48545,2.12879,1.3531,0.00099208,0.00099208,0.00099208
6,445.555,1.05017,1.61437,1.09453,0.46552,0.22497,0.20923,0.1331,1.47519,2.07632,1.3408,0.0009901,0.0009901,0.0009901
7,517.817,1.02053,1.49062,1.07561,0.37122,0.23686,0.20829,0.132,1.47344,2.10158,1.33861,0.00098812,0.00098812,0.00098812
8,589.87,0.98487,1.38919,1.06019,0.45276,0.24248,0.22588,0.14489,1.46273,2.06013,1.31964,0.00098614,0.00098614,0.00098614
9,662.21,0.96404,1.31044,1.04716,0.38332,0.2551,0.2167,0.13811,1.45141,2.07372,1.30107,0.00098416,0.00098416,0.00098416
10,734.515,0.9434,1.23406,1.03807,0.4127,0.24786,0.22446,0.13996,1.45644,2.07863,1.3221,0.00098218,0.00098218,0.00098218
11,806.72,0.91698,1.16454,1.02372,0.38636,0.24298,0.22685,0.14128,1.46969,2.08638,1.31708,0.0009802,0.0009802,0.0009802
