epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,283.146,3.60696,6.66536,2.4165,1e-05,2e-05,0,0,3.71362,5.31905,2.16398,0.0670254,0.000333076,0.000333076
2,551.983,3.24822,5.79365,1.94312,0.00554,0.00317,0.00306,0.00138,3.7038,5.33598,2.01522,0.0338935,0.000534461,0.000534461
3,814.152,2.83597,5.18214,1.69327,0.00171,0.00499,0.00116,0.00031,3.79569,5.38123,2.04677,0.000629545,0.000603845,0.000603845
4,1073.89,2.51778,4.72312,1.52134,0.00084,0.00754,0.00072,0.00025,3.73484,5.48474,2.01774,0.000406,0.000406,0.000406
5,1334.17,2.33828,4.45434,1.43383,0.00132,0.00936,0.00101,0.00036,3.73341,5.42588,2.00872,0.000208,0.000208,0.000208
