epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,85.2567,2.81599,5.18397,2.1727,0.64206,0.03229,0.02743,0.01158,2.2803,3.83178,1.82674,0.0670924,0.0003324,0.0003324
2,165.667,2.51974,3.898,1.8714,0.70061,0.04081,0.03687,0.01504,2.54176,3.4602,1.99006,0.0339606,0.000533918,0.000533918
3,245.025,2.30287,3.40358,1.72115,0.64678,0.05289,0.04813,0.0188,2.62499,3.32451,2.02113,0.000696807,0.000603436,0.000603436
4,323.36,2.15785,3.12304,1.61263,0.6733,0.0444,0.04409,0.01703,2.68882,3.49585,2.11835,0.000406,0.000406,0.000406
5,434.823,2.06272,2.94853,1.55417,0.63639,0.04693,0.04365,0.01708,2.67112,3.42117,2.08825,0.000208,0.000208,0.000208
