epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,356.692,3.60757,6.62338,2.42914,0,0,0,0,3.72349,5.37936,2.13532,0.0670254,0.000333076,0.000333076
2,629.822,3.24764,5.80045,1.95464,0.00088,0.00615,0.00079,0.00024,3.63447,5.33686,2.07793,0.0338935,0.000534461,0.000534461
3,898.47,2.82026,5.1804,1.69427,0.00047,0.00435,0.00034,0.0001,3.90245,5.54184,2.04571,0.000629545,0.000603845,0.000603845
4,1224.19,2.49123,4.72618,1.51626,0.00088,0.00634,0.00062,0.00018,3.75931,5.46246,2.04883,0.000406,0.000406,0.000406
5,1493.09,2.31896,4.46049,1.43124,0.00212,0.00786,0.00149,0.00042,3.82614,5.42937,1.93523,0.000208,0.000208,0.000208
