epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.2479,0.8649,0.5714,0.98128,0.47821,0.21416,0.2298,0.13829,1.59949,2.57214,1.50292,0.00331768,0.00331768,0.00331768
2,116.589,0.86895,0.59141,0.98378,0.34799,0.22639,0.21537,0.13153,1.62538,2.5968,1.50379,0.00663785,0.00663785,0.00663785
3,166.723,0.8921,0.63175,0.98839,0.41432,0.20291,0.19822,0.12055,1.64111,2.68074,1.50265,0.00994481,0.00994481,0.00994481
4,216.444,0.93956,0.73058,1.00913,0.38189,0.21765,0.19179,0.11304,1.69898,2.65858,1.55553,0.0099406,0.0099406,0.0099406
