epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.7384,2.80413,5.20862,2.18595,0.51999,0.03103,0.02414,0.01054,2.23153,3.86336,1.81832,0.0670924,0.0003324,0.0003324
2,169.731,2.50048,3.89586,1.88841,0.73446,0.04246,0.03683,0.01531,2.51271,3.43111,2.01157,0.0339606,0.000533918,0.000533918
3,251.677,2.28311,3.40974,1.71716,0.67992,0.04641,0.04241,0.01676,2.6097,3.38057,2.03816,0.000696807,0.000603436,0.000603436
4,332.214,2.14535,3.13198,1.61687,0.64847,0.04287,0.03792,0.01397,2.63789,3.40583,2.11234,0.000406,0.000406,0.000406
5,411.572,2.05167,2.94949,1.55873,0.63647,0.04265,0.03713,0.01402,2.6845,3.39277,2.12954,0.000208,0.000208,0.000208
